Iteration, Temperature, Current, Candidate, BCandidate, Best
2065000, 220.0342, 1468, 1480, 923, 908
2068501, 220.0342, 1376, 1387, 923, 908
2072002, 220.0342, 1463, 1439, 923, 908
2075503, 220.0342, 1315, 1312, 923, 908
2079004, 220.0342, 1374, 1422, 923, 908
2082505, 220.0342, 1464, 1445, 923, 908
2086006, 220.0342, 1346, 1295, 923, 908
2089507, 220.0342, 1375, 1431, 923, 908
2093008, 220.0342, 1419, 1378, 923, 908
2096509, 220.0342, 1392, 1433, 923, 908
2100000, 218.9340, 1292, 1282, 923, 908
2103501, 218.9340, 1373, 1373, 923, 908
2107002, 218.9340, 1491, 1517, 923, 908
2110503, 218.9340, 1296, 1270, 923, 908
2114004, 218.9340, 1316, 1349, 923, 908
2117505, 218.9340, 1467, 1472, 923, 908
2121006, 218.9340, 1378, 1394, 923, 908
2124507, 218.9340, 1358, 1354, 923, 908
2128008, 218.9340, 1322, 1324, 923, 908
2131509, 218.9340, 1413, 1412, 923, 908
2135000, 217.8393, 1356, 1367, 923, 908
2138501, 217.8393, 1272, 1293, 923, 908
2142002, 217.8393, 1258, 1291, 923, 908
2145503, 217.8393, 1422, 1382, 923, 908
2149004, 217.8393, 1257, 1239, 923, 908
2152505, 217.8393, 1507, 1506, 923, 908
2156006, 217.8393, 1371, 1348, 923, 908
2159507, 217.8393, 1327, 1353, 923, 908
2163008, 217.8393, 1385, 1354, 923, 908
2166509, 217.8393, 1397, 1401, 923, 908
2170000, 216.7501, 1491, 1429, 923, 908
2173501, 216.7501, 1456, 1440, 923, 908
2177002, 216.7501, 1398, 1364, 923, 908
2180503, 216.7501, 1286, 1267, 923, 908
2184004, 216.7501, 1408, 1433, 923, 908
2187505, 216.7501, 1520, 1468, 923, 908
2191006, 216.7501, 1392, 1391, 923, 908
2194507, 216.7501, 1451, 1435, 923, 908
2198008, 216.7501, 1376, 1406, 923, 908
2201509, 216.7501, 1423, 1423, 923, 908
2205000, 215.6664, 1477, 1418, 923, 908
2208501, 215.6664, 1273, 1305, 923, 908
2212002, 215.6664, 1351, 1358, 923, 908
2215503, 215.6664, 1383, 1377, 923, 908
2219004, 215.6664, 1291, 1267, 923, 908
2222505, 215.6664, 1367, 1352, 923, 908
2226006, 215.6664, 1320, 1311, 923, 908
2229507, 215.6664, 1397, 1438, 923, 908
2233008, 215.6664, 1374, 1378, 923, 908
2236509, 215.6664, 1421, 1435, 923, 908
2240000, 214.5881, 1369, 1403, 923, 908
2243501, 214.5881, 1472, 1426, 923, 908
2247002, 214.5881, 1406, 1377, 923, 908
2250503, 214.5881, 1387, 1420, 923, 908
2254004, 214.5881, 1454, 1467, 923, 908
2257505, 214.5881, 1469, 1387, 923, 908
2261006, 214.5881, 1383, 1364, 923, 908
2264507, 214.5881, 1350, 1318, 923, 908
2268008, 214.5881, 1499, 1514, 923, 908
2271509, 214.5881, 1445, 1454, 923, 908
2275000, 213.5151, 1344, 1297, 923, 908
2278501, 213.5151, 1478, 1486, 923, 908
2282002, 213.5151, 1288, 1286, 923, 908
2285503, 213.5151, 1305, 1313, 923, 908
2289004, 213.5151, 1283, 1272, 923, 908
2292505, 213.5151, 1392, 1366, 923, 908
2296006, 213.5151, 1352, 1368, 923, 908
2299507, 213.5151, 1345, 1327, 923, 908
2303008, 213.5151, 1292, 1324, 923, 908
2306509, 213.5151, 1380, 1408, 923, 908
2310000, 212.4476, 1356, 1404, 923, 908
2313501, 212.4476, 1467, 1522, 923, 908
2317002, 212.4476, 1368, 1331, 923, 908
2320503, 212.4476, 1368, 1406, 923, 908
2324004, 212.4476, 1390, 1344, 923, 908
2327505, 212.4476, 1318, 1270, 923, 908
2331006, 212.4476, 1353, 1312, 923, 908
2334507, 212.4476, 1444, 1536, 923, 908
2338008, 212.4476, 1309, 1306, 923, 908
2341509, 212.4476, 1443, 1486, 923, 908
2345000, 211.3853, 1195, 1182, 923, 908
2348501, 211.3853, 1321, 1296, 923, 908
2352002, 211.3853, 1329, 1406, 923, 908
2355503, 211.3853, 1433, 1429, 923, 908
2359004, 211.3853, 1354, 1355, 923, 908
2362505, 211.3853, 1450, 1461, 923, 908
2366006, 211.3853, 1394, 1348, 923, 908
2369507, 211.3853, 1343, 1379, 923, 908
2373008, 211.3853, 1359, 1407, 923, 908
2376509, 211.3853, 1401, 1406, 923, 908
2380000, 210.3284, 1517, 1473, 923, 908
2383501, 210.3284, 1557, 1618, 923, 908
2387002, 210.3284, 1386, 1354, 923, 908
2390503, 210.3284, 1476, 1495, 923, 908
2394004, 210.3284, 1287, 1294, 923, 908
2397505, 210.3284, 1456, 1389, 923, 908
2401006, 210.3284, 1286, 1301, 923, 908
2404507, 210.3284, 1431, 1431, 923, 908
2408008, 210.3284, 1559, 1560, 923, 908
2411509, 210.3284, 1347, 1343, 923, 908
2415000, 209.2767, 1408, 1438, 923, 908
2418501, 209.2767, 1477, 1448, 923, 908
2422002, 209.2767, 1329, 1324, 923, 908
2425503, 209.2767, 1269, 1281, 923, 908
2429004, 209.2767, 1344, 1363, 923, 908
2432505, 209.2767, 1309, 1315, 923, 908
2436006, 209.2767, 1374, 1388, 923, 908
2439507, 209.2767, 1405, 1393, 923, 908
2443008, 209.2767, 1327, 1327, 923, 908
2446509, 209.2767, 1248, 1231, 923, 908
2450000, 208.2304, 1410, 1418, 923, 908
2453501, 208.2304, 1369, 1316, 923, 908
2457002, 208.2304, 1385, 1377, 923, 908
2460503, 208.2304, 1350, 1359, 923, 908
2464004, 208.2304, 1454, 1446, 923, 908
2467505, 208.2304, 1340, 1322, 923, 908
2471006, 208.2304, 1289, 1278, 923, 908
2474507, 208.2304, 1313, 1293, 923, 908
2478008, 208.2304, 1331, 1347, 923, 908
2481509, 208.2304, 1279, 1346, 923, 908
2485000, 207.1892, 1358, 1424, 923, 908
2488501, 207.1892, 1345, 1391, 923, 908
2492002, 207.1892, 1390, 1343, 923, 908
2495503, 207.1892, 1343, 1334, 923, 908
2499004, 207.1892, 1427, 1487, 923, 908
2502505, 207.1892, 1324, 1341, 923, 908
2506006, 207.1892, 1425, 1405, 923, 908
2509507, 207.1892, 1392, 1428, 923, 908
2513008, 207.1892, 1360, 1355, 923, 908
2516509, 207.1892, 1400, 1396, 923, 908
2520000, 206.1533, 1331, 1326, 923, 908
2523501, 206.1533, 1369, 1405, 923, 908
2527002, 206.1533, 1403, 1350, 923, 908
2530503, 206.1533, 1357, 1381, 923, 908
2534004, 206.1533, 1204, 1208, 923, 908
2537505, 206.1533, 1353, 1357, 923, 908
2541006, 206.1533, 1378, 1390, 923, 908
2544507, 206.1533, 1321, 1331, 923, 908
2548008, 206.1533, 1411, 1416, 923, 908
2551509, 206.1533, 1322, 1323, 923, 908
2555000, 205.1225, 1338, 1346, 923, 908
2558501, 205.1225, 1333, 1302, 923, 908
2562002, 205.1225, 1382, 1355, 923, 908
2565503, 205.1225, 1439, 1367, 923, 908
2569004, 205.1225, 1186, 1211, 923, 908
2572505, 205.1225, 1414, 1395, 923, 908
2576006, 205.1225, 1439, 1419, 923, 908
2579507, 205.1225, 1372, 1371, 923, 908
2583008, 205.1225, 1378, 1372, 923, 908
2586509, 205.1225, 1410, 1361, 923, 908
2590000, 204.0969, 1521, 1545, 923, 908
2593501, 204.0969, 1311, 1409, 923, 908
2597002, 204.0969, 1486, 1509, 923, 908
2600503, 204.0969, 1305, 1280, 923, 908
2604004, 204.0969, 1446, 1463, 923, 908
2607505, 204.0969, 1602, 1602, 923, 908
2611006, 204.0969, 1397, 1377, 923, 908
2614507, 204.0969, 1246, 1283, 923, 908
2618008, 204.0969, 1476, 1446, 923, 908
2621509, 204.0969, 1388, 1423, 923, 908
2625000, 203.0764, 1300, 1237, 923, 908
2628501, 203.0764, 1472, 1460, 923, 908
2632002, 203.0764, 1359, 1357, 923, 908
2635503, 203.0764, 1430, 1557, 923, 908
2639004, 203.0764, 1442, 1454, 923, 908
2642505, 203.0764, 1463, 1440, 923, 908
2646006, 203.0764, 1342, 1341, 923, 908
2649507, 203.0764, 1332, 1301, 923, 908
2653008, 203.0764, 1514, 1597, 923, 908
2656509, 203.0764, 1358, 1354, 923, 908
2660000, 202.0610, 1376, 1293, 923, 908
2663501, 202.0610, 1462, 1476, 923, 908
2667002, 202.0610, 1354, 1320, 923, 908
2670503, 202.0610, 1458, 1453, 923, 908
2674004, 202.0610, 1402, 1369, 923, 908
2677505, 202.0610, 1332, 1341, 923, 908
2681006, 202.0610, 1429, 1419, 923, 908
2684507, 202.0610, 1286, 1339, 923, 908
2688008, 202.0610, 1349, 1399, 923, 908
2691509, 202.0610, 1355, 1390, 923, 908
2695000, 201.0507, 1415, 1413, 923, 908
2698501, 201.0507, 1450, 1478, 923, 908
2702002, 201.0507, 1296, 1337, 923, 908
2705503, 201.0507, 1432, 1404, 923, 908
2709004, 201.0507, 1309, 1306, 923, 908
2712505, 201.0507, 1291, 1323, 923, 908
2716006, 201.0507, 1430, 1332, 923, 908
2719507, 201.0507, 1454, 1477, 923, 908
2723008, 201.0507, 1373, 1425, 923, 908
2726509, 201.0507, 1215, 1208, 923, 908
2730000, 200.0455, 1415, 1438, 923, 908
2733501, 200.0455, 1326, 1318, 923, 908
2737002, 200.0455, 1555, 1551, 923, 908
2740503, 200.0455, 1377, 1401, 923, 908
2744004, 200.0455, 1383, 1469, 923, 908
2747505, 200.0455, 1480, 1449, 923, 908
2751006, 200.0455, 1440, 1480, 923, 908
2754507, 200.0455, 1286, 1368, 923, 908
2758008, 200.0455, 1407, 1453, 923, 908
2761509, 200.0455, 1326, 1314, 923, 908
2765000, 199.0452, 1388, 1410, 923, 908
2768501, 199.0452, 1259, 1287, 923, 908
2772002, 199.0452, 1357, 1323, 923, 908
2775503, 199.0452, 1483, 1471, 923, 908
2779004, 199.0452, 1462, 1462, 923, 908
2782505, 199.0452, 1355, 1399, 923, 908
2786006, 199.0452, 1382, 1439, 923, 908
2789507, 199.0452, 1473, 1472, 923, 908
2793008, 199.0452, 1291, 1337, 923, 908
2796509, 199.0452, 1402, 1435, 923, 908
2800000, 198.0500, 1440, 1416, 923, 908
2803501, 198.0500, 1403, 1403, 923, 908
2807002, 198.0500, 1442, 1404, 923, 908
2810503, 198.0500, 1290, 1308, 923, 908
2814004, 198.0500, 1470, 1468, 923, 908
2817505, 198.0500, 1335, 1351, 923, 908
2821006, 198.0500, 1368, 1379, 923, 908
2824507, 198.0500, 1442, 1509, 923, 908
2828008, 198.0500, 1426, 1429, 923, 908
2831509, 198.0500, 1250, 1262, 923, 908
2835000, 197.0598, 1307, 1323, 923, 908
2838501, 197.0598, 1446, 1443, 923, 908
2842002, 197.0598, 1360, 1348, 923, 908
2845503, 197.0598, 1358, 1351, 923, 908
2849004, 197.0598, 1411, 1361, 923, 908
2852505, 197.0598, 1375, 1418, 923, 908
2856006, 197.0598, 1383, 1411, 923, 908
2859507, 197.0598, 1382, 1406, 923, 908
2863008, 197.0598, 1324, 1288, 923, 908
2866509, 197.0598, 1411, 1398, 923, 908
2870000, 196.0745, 1400, 1410, 923, 908
2873501, 196.0745, 1258, 1242, 923, 908
2877002, 196.0745, 1363, 1358, 923, 908
2880503, 196.0745, 1432, 1381, 923, 908
2884004, 196.0745, 1435, 1409, 923, 908
2887505, 196.0745, 1336, 1319, 923, 908
2891006, 196.0745, 1382, 1372, 923, 908
2894507, 196.0745, 1396, 1423, 923, 908
2898008, 196.0745, 1413, 1431, 923, 908
2901509, 196.0745, 1462, 1437, 923, 908
2905000, 195.0941, 1335, 1324, 923, 908
2908501, 195.0941, 1511, 1501, 923, 908
2912002, 195.0941, 1422, 1482, 923, 908
2915503, 195.0941, 1388, 1395, 923, 908
2919004, 195.0941, 1454, 1420, 923, 908
2922505, 195.0941, 1401, 1374, 923, 908
2926006, 195.0941, 1612, 1527, 923, 908
2929507, 195.0941, 1307, 1300, 923, 908
2933008, 195.0941, 1475, 1483, 923, 908
2936509, 195.0941, 1342, 1425, 923, 908
2940000, 194.1186, 1402, 1352, 923, 908
2943501, 194.1186, 1497, 1508, 923, 908
2947002, 194.1186, 1294, 1320, 923, 908
2950503, 194.1186, 1331, 1364, 923, 908
2954004, 194.1186, 1450, 1471, 923, 908
2957505, 194.1186, 1388, 1387, 923, 908
2961006, 194.1186, 1440, 1509, 923, 908
2964507, 194.1186, 1446, 1439, 923, 908
2968008, 194.1186, 1440, 1388, 923, 908
2971509, 194.1186, 1361, 1322, 923, 908
2975000, 193.1480, 1262, 1216, 923, 908
2978501, 193.1480, 1439, 1464, 923, 908
2982002, 193.1480, 1403, 1439, 923, 908
2985503, 193.1480, 1327, 1329, 923, 908
2989004, 193.1480, 1311, 1314, 923, 908
2992505, 193.1480, 1462, 1463, 923, 908
2996006, 193.1480, 1281, 1293, 923, 908
2999507, 193.1480, 1377, 1395, 923, 908
3003008, 193.1480, 1361, 1360, 923, 908
3006509, 193.1480, 1431, 1404, 923, 908
3010000, 192.1823, 1500, 1494, 923, 908
3013501, 192.1823, 1250, 1270, 923, 908
3017002, 192.1823, 1361, 1373, 923, 908
3020503, 192.1823, 1347, 1344, 923, 908
3024004, 192.1823, 1457, 1487, 923, 908
3027505, 192.1823, 1362, 1344, 923, 908
3031006, 192.1823, 1366, 1384, 923, 908
3034507, 192.1823, 1371, 1397, 923, 908
3038008, 192.1823, 1499, 1488, 923, 908
3041509, 192.1823, 1178, 1160, 923, 908
3045000, 191.2214, 1382, 1385, 923, 908
3048501, 191.2214, 1427, 1416, 923, 908
3052002, 191.2214, 1310, 1285, 923, 908
3055503, 191.2214, 1310, 1312, 923, 908
3059004, 191.2214, 1302, 1285, 923, 908
3062505, 191.2214, 1382, 1341, 923, 908
3066006, 191.2214, 1292, 1282, 923, 908
3069507, 191.2214, 1219, 1198, 923, 908
3073008, 191.2214, 1337, 1325, 923, 908
3076509, 191.2214, 1236, 1246, 923, 908
3080000, 190.2653, 1391, 1403, 923, 908
3083501, 190.2653, 1308, 1399, 923, 908
3087002, 190.2653, 1368, 1319, 923, 908
3090503, 190.2653, 1362, 1349, 923, 908
3094004, 190.2653, 1404, 1454, 923, 908
3097505, 190.2653, 1429, 1442, 923, 908
3101006, 190.2653, 1409, 1420, 923, 908
3104507, 190.2653, 1397, 1432, 923, 908
3108008, 190.2653, 1309, 1361, 923, 908
3111509, 190.2653, 1327, 1270, 923, 908
3115000, 189.3139, 1462, 1513, 923, 908
3118501, 189.3139, 1353, 1368, 923, 908
3122002, 189.3139, 1392, 1488, 923, 908
3125503, 189.3139, 1558, 1564, 923, 908
3129004, 189.3139, 1378, 1449, 923, 908
3132505, 189.3139, 1360, 1342, 923, 908
3136006, 189.3139, 1285, 1237, 923, 908
3139507, 189.3139, 1355, 1298, 923, 908
3143008, 189.3139, 1307, 1321, 923, 908
3146509, 189.3139, 1400, 1377, 923, 908
3150000, 188.3674, 1393, 1421, 923, 908
3153501, 188.3674, 1319, 1344, 923, 908
3157002, 188.3674, 1372, 1372, 923, 908
3160503, 188.3674, 1373, 1372, 923, 908
3164004, 188.3674, 1327, 1319, 923, 908
3167505, 188.3674, 1428, 1470, 923, 908
3171006, 188.3674, 1412, 1428, 923, 908
3174507, 188.3674, 1400, 1377, 923, 908
3178008, 188.3674, 1387, 1407, 923, 908
3181509, 188.3674, 1496, 1493, 923, 908
3185000, 187.4255, 1343, 1351, 923, 908
3188501, 187.4255, 1390, 1361, 923, 908
3192002, 187.4255, 1372, 1426, 923, 908
3195503, 187.4255, 1365, 1333, 923, 908
3199004, 187.4255, 1304, 1317, 923, 908
3202505, 187.4255, 1369, 1396, 923, 908
3206006, 187.4255, 1346, 1343, 923, 908
3209507, 187.4255, 1329, 1293, 923, 908
3213008, 187.4255, 1437, 1428, 923, 908
3216509, 187.4255, 1354, 1328, 923, 908
3220000, 186.4884, 1448, 1408, 923, 908
3223501, 186.4884, 1383, 1362, 923, 908
3227002, 186.4884, 1310, 1287, 923, 908
3230503, 186.4884, 1439, 1422, 923, 908
3234004, 186.4884, 1331, 1247, 923, 908
3237505, 186.4884, 1253, 1269, 923, 908
3241006, 186.4884, 1373, 1349, 923, 908
3244507, 186.4884, 1402, 1370, 923, 908
3248008, 186.4884, 1321, 1299, 923, 908
3251509, 186.4884, 1308, 1296, 923, 908
3255000, 185.5560, 1425, 1451, 923, 908
3258501, 185.5560, 1312, 1323, 923, 908
3262002, 185.5560, 1377, 1368, 923, 908
3265503, 185.5560, 1377, 1347, 923, 908
3269004, 185.5560, 1445, 1422, 923, 908
3272505, 185.5560, 1342, 1324, 923, 908
3276006, 185.5560, 1419, 1426, 923, 908
3279507, 185.5560, 1352, 1293, 923, 908
3283008, 185.5560, 1309, 1255, 923, 908
3286509, 185.5560, 1365, 1351, 923, 908
3290000, 184.6282, 1188, 1230, 923, 908
3293501, 184.6282, 1373, 1383, 923, 908
3297002, 184.6282, 1427, 1413, 923, 908
3300503, 184.6282, 1419, 1449, 923, 908
3304004, 184.6282, 1303, 1303, 923, 908
3307505, 184.6282, 1384, 1396, 923, 908
3311006, 184.6282, 1423, 1439, 923, 908
3314507, 184.6282, 1367, 1364, 923, 908
3318008, 184.6282, 1350, 1264, 923, 908
3321509, 184.6282, 1355, 1332, 923, 908
3325000, 183.7050, 1303, 1334, 923, 908
3328501, 183.7050, 1417, 1422, 923, 908
3332002, 183.7050, 1412, 1439, 923, 908
3335503, 183.7050, 1401, 1459, 923, 908
3339004, 183.7050, 1345, 1338, 923, 908
3342505, 183.7050, 1506, 1509, 923, 908
3346006, 183.7050, 1367, 1367, 923, 908
3349507, 183.7050, 1413, 1443, 923, 908
3353008, 183.7050, 1487, 1471, 923, 908
3356509, 183.7050, 1319, 1304, 923, 908
3360000, 182.7865, 1430, 1438, 923, 908
3363501, 182.7865, 1463, 1476, 923, 908
3367002, 182.7865, 1359, 1407, 923, 908
3370503, 182.7865, 1354, 1279, 923, 908
3374004, 182.7865, 1452, 1389, 923, 908
3377505, 182.7865, 1344, 1323, 923, 908
3381006, 182.7865, 1499, 1496, 923, 908
3384507, 182.7865, 1292, 1353, 923, 908
3388008, 182.7865, 1444, 1433, 923, 908
3391509, 182.7865, 1402, 1378, 923, 908
3395000, 181.8726, 1377, 1379, 923, 908
3398501, 181.8726, 1223, 1227, 923, 908
3402002, 181.8726, 1392, 1390, 923, 908
3405503, 181.8726, 1362, 1412, 923, 908
3409004, 181.8726, 1438, 1443, 923, 908
3412505, 181.8726, 1341, 1351, 923, 908
3416006, 181.8726, 1309, 1341, 923, 908
3419507, 181.8726, 1306, 1325, 923, 908
3423008, 181.8726, 1269, 1262, 923, 908
3426509, 181.8726, 1430, 1425, 923, 908
3430000, 180.9632, 1369, 1366, 923, 908
3433501, 180.9632, 1411, 1459, 923, 908
3437002, 180.9632, 1459, 1457, 923, 908
3440503, 180.9632, 1369, 1333, 923, 908
3444004, 180.9632, 1356, 1375, 923, 908
3447505, 180.9632, 1403, 1395, 923, 908
3451006, 180.9632, 1378, 1385, 923, 908
3454507, 180.9632, 1366, 1402, 923, 908
3458008, 180.9632, 1246, 1219, 923, 908
3461509, 180.9632, 1403, 1398, 923, 908
3465000, 180.0584, 1498, 1567, 923, 908
3468501, 180.0584, 1343, 1340, 923, 908
3472002, 180.0584, 1425, 1465, 923, 908
3475503, 180.0584, 1375, 1386, 923, 908
3479004, 180.0584, 1283, 1313, 923, 908
3482505, 180.0584, 1380, 1414, 923, 908
3486006, 180.0584, 1338, 1338, 923, 908
3489507, 180.0584, 1462, 1419, 923, 908
3493008, 180.0584, 1501, 1473, 923, 908
3496509, 180.0584, 1387, 1372, 923, 908
3500000, 179.1581, 1270, 1354, 923, 908
3503501, 179.1581, 1334, 1328, 923, 908
3507002, 179.1581, 1361, 1406, 923, 908
3510503, 179.1581, 1319, 1319, 923, 908
3514004, 179.1581, 1338, 1347, 923, 908
3517505, 179.1581, 1288, 1321, 923, 908
3521006, 179.1581, 1379, 1404, 923, 908
3524507, 179.1581, 1382, 1308, 923, 908
3528008, 179.1581, 1432, 1396, 923, 908
3531509, 179.1581, 1380, 1369, 923, 908
3535000, 178.2623, 1411, 1393, 923, 908
3538501, 178.2623, 1540, 1540, 923, 908
3542002, 178.2623, 1504, 1507, 923, 908
3545503, 178.2623, 1261, 1427, 923, 908
3549004, 178.2623, 1360, 1405, 923, 908
3552505, 178.2623, 1290, 1304, 923, 908
3556006, 178.2623, 1452, 1458, 923, 908
3559507, 178.2623, 1412, 1414, 923, 908
3563008, 178.2623, 1404, 1341, 923, 908
3566509, 178.2623, 1426, 1470, 923, 908
3570000, 177.3710, 1369, 1376, 923, 908
3573501, 177.3710, 1291, 1296, 923, 908
3577002, 177.3710, 1378, 1364, 923, 908
3580503, 177.3710, 1328, 1339, 923, 908
3584004, 177.3710, 1516, 1514, 923, 908
3587505, 177.3710, 1319, 1367, 923, 908
3591006, 177.3710, 1339, 1351, 923, 908
3594507, 177.3710, 1451, 1467, 923, 908
3598008, 177.3710, 1380, 1346, 923, 908
3601509, 177.3710, 1412, 1418, 923, 908
3605000, 176.4842, 1334, 1338, 923, 908
3608501, 176.4842, 1425, 1397, 923, 908
3612002, 176.4842, 1438, 1383, 923, 908
3615503, 176.4842, 1506, 1476, 923, 908
3619004, 176.4842, 1394, 1381, 923, 908
3622505, 176.4842, 1391, 1383, 923, 908
3626006, 176.4842, 1476, 1455, 923, 908
3629507, 176.4842, 1397, 1418, 923, 908
3633008, 176.4842, 1434, 1450, 923, 908
3636509, 176.4842, 1443, 1447, 923, 908
3640000, 175.6017, 1435, 1460, 923, 908
3643501, 175.6017, 1339, 1318, 923, 908
3647002, 175.6017, 1272, 1272, 923, 908
3650503, 175.6017, 1338, 1330, 923, 908
3654004, 175.6017, 1399, 1404, 923, 908
3657505, 175.6017, 1333, 1302, 923, 908
3661006, 175.6017, 1261, 1225, 923, 908
3664507, 175.6017, 1321, 1333, 923, 908
3668008, 175.6017, 1327, 1336, 923, 908
3671509, 175.6017, 1309, 1336, 923, 908
3675000, 174.7237, 1393, 1372, 923, 908
3678501, 174.7237, 1435, 1410, 923, 908
3682002, 174.7237, 1356, 1346, 923, 908
3685503, 174.7237, 1306, 1287, 923, 908
3689004, 174.7237, 1326, 1299, 923, 908
3692505, 174.7237, 1374, 1353, 923, 908
3696006, 174.7237, 1379, 1405, 923, 908
3699507, 174.7237, 1374, 1394, 923, 908
3703008, 174.7237, 1472, 1475, 923, 908
3706509, 174.7237, 1386, 1349, 923, 908
3710000, 173.8501, 1395, 1384, 923, 908
3713501, 173.8501, 1252, 1245, 923, 908
3717002, 173.8501, 1259, 1290, 923, 908
3720503, 173.8501, 1446, 1470, 923, 908
3724004, 173.8501, 1354, 1318, 923, 908
3727505, 173.8501, 1377, 1361, 923, 908
3731006, 173.8501, 1406, 1415, 923, 908
3734507, 173.8501, 1387, 1412, 923, 908
3738008, 173.8501, 1344, 1354, 923, 908
3741509, 173.8501, 1331, 1363, 923, 908
3745000, 172.9809, 1453, 1433, 923, 908
3748501, 172.9809, 1364, 1394, 923, 908
3752002, 172.9809, 1483, 1461, 923, 908
3755503, 172.9809, 1340, 1322, 923, 908
3759004, 172.9809, 1413, 1386, 923, 908
3762505, 172.9809, 1420, 1396, 923, 908
3766006, 172.9809, 1275, 1277, 923, 908
3769507, 172.9809, 1394, 1373, 923, 908
3773008, 172.9809, 1280, 1294, 923, 908
3776509, 172.9809, 1420, 1376, 923, 908
3780000, 172.1160, 1410, 1386, 923, 908
3783501, 172.1160, 1374, 1391, 923, 908
3787002, 172.1160, 1361, 1389, 923, 908
3790503, 172.1160, 1327, 1364, 923, 908
3794004, 172.1160, 1381, 1378, 923, 908
3797505, 172.1160, 1332, 1301, 923, 908
3801006, 172.1160, 1382, 1359, 923, 908
3804507, 172.1160, 1397, 1398, 923, 908
3808008, 172.1160, 1301, 1451, 923, 908
3811509, 172.1160, 1324, 1259, 923, 908
3815000, 171.2554, 1369, 1328, 923, 908
3818501, 171.2554, 1265, 1284, 923, 908
3822002, 171.2554, 1349, 1379, 923, 908
3825503, 171.2554, 1475, 1478, 923, 908
3829004, 171.2554, 1318, 1332, 923, 908
3832505, 171.2554, 1465, 1469, 923, 908
3836006, 171.2554, 1373, 1392, 923, 908
3839507, 171.2554, 1320, 1374, 923, 908
3843008, 171.2554, 1491, 1452, 923, 908
3846509, 171.2554, 1453, 1448, 923, 908
3850000, 170.3991, 1274, 1309, 923, 908
3853501, 170.3991, 1412, 1467, 923, 908
3857002, 170.3991, 1361, 1345, 923, 908
3860503, 170.3991, 1356, 1385, 923, 908
3864004, 170.3991, 1385, 1392, 923, 908
3867505, 170.3991, 1421, 1396, 923, 908
3871006, 170.3991, 1408, 1377, 923, 908
3874507, 170.3991, 1512, 1510, 923, 908
3878008, 170.3991, 1464, 1467, 923, 908
3881509, 170.3991, 1491, 1472, 923, 908
3885000, 169.5471, 1356, 1386, 923, 908
3888501, 169.5471, 1443, 1412, 923, 908
3892002, 169.5471, 1285, 1328, 923, 908
3895503, 169.5471, 1373, 1391, 923, 908
3899004, 169.5471, 1435, 1443, 923, 908
3902505, 169.5471, 1439, 1445, 923, 908
3906006, 169.5471, 1380, 1427, 923, 908
3909507, 169.5471, 1365, 1405, 923, 908
3913008, 169.5471, 1414, 1379, 923, 908
3916509, 169.5471, 1384, 1452, 923, 908
3920000, 168.6994, 1346, 1408, 923, 908
3923501, 168.6994, 1454, 1471, 923, 908
3927002, 168.6994, 1461, 1465, 923, 908
3930503, 168.6994, 1430, 1439, 923, 908
3934004, 168.6994, 1310, 1346, 923, 908
3937505, 168.6994, 1476, 1520, 923, 908
3941006, 168.6994, 1278, 1305, 923, 908
3944507, 168.6994, 1315, 1284, 923, 908
3948008, 168.6994, 1377, 1394, 923, 908
3951509, 168.6994, 1470, 1516, 923, 908
